id,metanetx_id,name,id_kegg,name_kegg
2mcacn,MNXM1792,Cis-2-Methylaconitate,C04225,"(Z)-But-2-ene-1,2,3-tricarboxylate|cis-2-Methylaconitate"
2mcit,MNXM1030,2-Methylcitrate,C02225,"(2S,3S)-2-Hydroxybutane-1,2,3-tricarboxylate|(2S,3S)-2-Methylcitrate|2-Hydroxybutane-1,2,3-tricarboxylate|2-Methylcitrate"
2me4p,MNXM1626,2-C-methyl-D-erythritol 4-phosphate,C11434,2-C-Methyl-D-erythritol 4-phosphate
2mecdp,MNXM1168,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate",C11453,"2-C-Methyl-D-erythritol 2,4-cyclodiphosphate|3-Methyl-1,2,3,4-tetrahydroxybutane-1,3-cyclic bisphosphate"
2mhob,MNXM6733,2-Methyl-1-hydroxybutyl-ThPP,C15978,2-Methyl-1-hydroxybutyl-TPP|2-Methyl-1-hydroxybutyl-ThPP
2mhop,MNXM6734,2-Methyl-1-hydroxypropyl-ThPP,C15976,2-Methyl-1-hydroxypropyl-TPP|2-Methyl-1-hydroxypropyl-ThPP
2mop,MNXM305,2-Methyl-3-oxopropanoate,C00349,2-Methyl-3-oxopropanoate|3-Oxo-2-methylpropanoate|Methylmalonate semialdehyde
2mp2coa,MNXM947,2-Methylprop-2-enoyl-CoA,C03460,2-Methylprop-2-enoyl-CoA|Methacrylyl-CoA|Methylacrylyl-CoA
2mpdhl,MNXM7749,S-(2-Methylpropanoyl)-dihydrolipoamide,C04424,S-(2-Methylpropanoyl)-dihydrolipoamide|S-(2-Methylpropionyl)-dihydrolipoamide
2mppal,MNXM5189,2 methylpropanal,,
2o3mpt,MNXM94056,R 2 Oxo 3 methylpentanoate,C06008,(3R)-3-Methyl-2-oxopentanoic acid|(R)-2-Oxo-3-methylpentanoate|(R)-2-Oxo-3-methylpentanoic acid
2obut,MNXM159,2-Oxobutanoate,C00109,2-Ketobutyric acid|2-Oxobutanoate|2-Oxobutanoic acid|2-Oxobutyrate|2-Oxobutyric acid|alpha-Ketobutyrate|alpha-Ketobutyric acid
2odec11eg3p,MNXM5480,2-octadec-11-enoyl-sn-glycerol 3-phosphate,,
2odecg3p,MNXM5481,2-octadecanoyl-sn-glycerol 3-phosphate,,
2ohed,MNXM145629,"2-Oxohept-3-ene-1,7-dioate",C03063,"2-Oxohept-3-ene-1,7-dioate|2-Oxohept-3-enedioate"
2ohph,MNXM1635,2-Octaprenyl-6-hydroxyphenol,C05811,2-Octaprenyl-6-hydroxyphenol|3-Octaprenylcatechol
2ohph_5,MNXM5483,2-Octaprenyl-6-hydroxyphenol (5 repeating units),,
2ombz,MNXM1903,"2-Octaprenyl-6-methoxy-1,4-benzoquinone",C05813,"2-Octaprenyl-6-methoxy-1,4-benzoquinone"
2ombzl,MNXM90444,"2-Octaprenyl-6-methoxy-1,4-benzoquinol",,
2ombzl_5,MNXM6753,"2-Octaprenyl-6-methoxy-1,4-benzoquinol (5 repeating units)",,
2omcm,MNXM4398,2-oxo-5-methyl-cis-muconate,C07479,2-Oxo-5-methyl-cis-muconate
2omhmbl,MNXM2187,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol",,
2omhmbl_5,MNXM6752,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol (5 repeating units)",,
2ommb,MNXM90440,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone",C05814,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone"
2ommbl,MNXM1899,"2-Octaprenyl-3-methyl-6-methoxy- 1,4-benzoquinol",,
2ommbl_5,MNXM6754,"2-Octaprenyl3-methyl-6-methoxy-1,4-benzoquinol (5 repeating units)",,
2omph,MNXM1707,2-Octaprenyl-6-methoxyphenol,C05812,2-Octaprenyl-6-methoxyphenol
2omph_5,MNXM4300,2-Octaprenyl-6-methoxyphenol (5 repeating units),,
2ood,MNXM114285,2-oxooctanedioic acid,,
2oph,MNXM1886,2-Octaprenylphenol,C05810,2-Octaprenylphenol
2oph_5,MNXM6755,2-Octaprenylphenol (5 repeating units),,
2oxoadp,MNXM263,2 Oxoadipate,C00322,2-Oxoadipate|2-Oxoadipic acid
2oxpaccoa,MNXM2851,2-oxepin-2(3H)-ylideneacetyl-CoA,C19975,2-Oxepin-2(3H)-ylideneacetyl-CoA
2p4c2me,MNXM1641,2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol,C11436,2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol
2pcpgc,MNXM3442,2 Protocatechoylphloroglucinolcarboxylate,C04524,"2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate|2-Protocatechoylphloroglucinolcarboxylate"
2pg,MNXM275,D-Glycerate 2-phosphate,C00631,2-Phospho-(R)-glycerate|2-Phospho-D-glycerate|D-Glycerate 2-phosphate
2pglyc,MNXM2074,2-Phosphoglycolate,C00988,2-Phosphoglycolate|Phosphoglycolic acid
2phetoh,MNXM2476,2 phenylethanol,C05853,2-Phenylethanol|Phenethyl alcohol|Phenylethyl alcohol|Phenylethyl alcohol (USP)
2plac__L,MNXM2888,2-phospho-L-lactate,C19156,(2S)-2-Phospholactate
2ppoh,MNXM3085,2-Propanol,C01845,2-Propanol|Isopro (TN)|Isopropanol|Isopropanol (JP17)|Isopropyl alcohol|Isopropyl alcohol (USP)|Propan-2-ol
2saa,MNXM434,2-sulfoacetaldehyde,C00593,2-Sulfoacetaldehyde|Sulfoacetaldehyde
2sephchc,MNXM1861,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate,C16519,2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate|5-Enolpyruvoyl-6-hydroxy-2-succinylcyclohex-3-ene-1-carboxylate
2shchc,MNXM162721,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",,
2tcc,MNXM5452,2-(sulfomethyl)thiazolidine-4-carboxylic acid,,
2tdec7eg3p,MNXM5490,2-tetradec-7-enoyl-sn-glycerol 3-phosphate,,
2tdecg3p,MNXM5491,2-tetradecanoyl-sn-glycerol 3-phosphate,,
2tpr3dpcoa,MNXM2769,2'-(5''-triphosphoribosyl)-3'-dephospho-CoA,C19771,2'-(5-Triphospho-alpha-D-ribosyl)-3'-dephospho-CoA|2'-(5-Triphosphoribosyl)-3'-dephospho-CoA
34dhbald,MNXM2779,"3,4-dihydroxybenzaldehyde",C16700,"3,4-Dihydroxybenzaldehyde|Protocatechualdehyde"
34dhbz,MNXM204,"3,4-Dihydroxybenzoate",C00230,"3,4-Dihydroxybenzoate|3,4-Dihydroxybenzoic acid|Protocatechuate|Protocatechuic acid"
34dhcinm,MNXM890,"3,4-Dihydroxy-trans-cinnamate",C01197,"(2E)-3-(3,4-Dihydroxyphenyl)prop-2-enoate|3,4-Dihydroxy-trans-cinnamate|Caffeate|Caffeic acid|trans-Caffeate"
34dhcinm,MNXM890,"3,4-Dihydroxy-trans-cinnamate",C01481,"3,4-Dihydroxycinnamic acid|Caffeate|Caffeic acid"
34dhmald,MNXM1633,"3,4-Dihydroxymandelaldehyde",C05577,"3,4-Dihydroxymandelaldehyde|3,4-Dihydroxyphenylglycolaldehyde"
34dhoxmand,MNXM90911,34dhoxmand,,
34dhoxpeg,MNXM2931,"3,4-Dihydroxyphenylethyleneglycol",C05576,"3,4-Dihydroxyphenylethyleneglycol"
34dhpac,MNXM1401,"3,4-Dihydroxyphenylacetaldehyde",C04043,"3,4-Dihydroxyphenylacetaldehyde|Protocatechuatealdehyde"
34dhpacet,MNXM645,3-4-Dihydroxyphenylacetate,C01161,"3,4-Dihydroxyphenylacetate|3,4-Dihydroxyphenylacetic acid|Homoprotocatechuate"
34dhpha,MNXM645,3-4-Dihydroxyphenylacetate,C01161,"3,4-Dihydroxyphenylacetate|3,4-Dihydroxyphenylacetic acid|Homoprotocatechuate"
34dhphaccoa,MNXM14479,3 4 Dihydroxyphenylacetyl CoA,,
34dhphe,MNXM162631,34dhphe,,
34hpl,MNXM114141,3 4 Hydroxyphenyl lactate,C03672,2-Hydroxy-3-(4-hydroxyphenyl)propanoate|3-(4-Hydroxyphenyl)lactate|4-Hydroxyphenyllactate|p-Hydroxyphenyllactate
34hpp,MNXM153,3-(4-Hydroxyphenyl)pyruvate,C01179,3-(4-Hydroxyphenyl)pyruvate|4-Hydroxyphenylpyruvate|p-Hydroxyphenylpyruvic acid
35ccmp,MNXM148637,3 5 Cyclic CMP,,
35cdamp,MNXM91927,3 5 Cyclic dAMP,,
35cgmp,MNXM665,"3',5'-Cyclic GMP",C00942,"3',5'-Cyclic GMP|Cyclic GMP|Guanosine 3',5'-cyclic monophosphate|Guanosine 3',5'-cyclic phosphate|cGMP"
35cimp,MNXM91928,3 5 Cyclic IMP,,
35dhpha,MNXM148638,3 5 Dihydroxyphenylacetic acid,,
35dhphaccoa,MNXM148639,3 5 Dihydroxyphenylacetyl CoA,,
35diotyr,MNXM163675,35diotyr,,
36dahx,MNXM1865,"(3S)-3,6-Diaminohexanoate",C01142,"(3S)-3,6-Diaminohexanoate|L-beta-Lysine"
3AStmyn,MNXM14448,"3""-Adenylylstreptomycin",,
3AStrmyn,MNXM9930,3''-Adenylylspectinomycin,C03580,3''-Adenylylspectinomycin
3aap,MNXM771,3-acetamidopropanal,C18170,3-Acetamidopropanal
3aib,MNXM786,3aib,C01205,(R)-3-Amino-2-methylpropanoate|(R)-3-Aminoisobutyrate|(R)-beta-Aminoisobutyrate|D-3-Aminoisobutanoate
3aib__D,MNXM162802,3aib D,,
3amac,MNXM162288,3-Aminoacrylate,C20253,(Z)-3-Aminoacrylate|Aminoacrylate
3amba,MNXM36331,3 aminobutanoic acid,,
3amp,MNXM1985,3'-AMP,C01367,3'-AMP|3'-Adenosine monophosphate|3'-Adenylic acid|AMP 3'-phosphate|Adenosine 3'-phosphate|Adenosine-3'-monophosphate
3bcrn,MNXM163668,3-hydroxy butyryl carnitine,,
3c2hmp,MNXM891,3-Carboxy-2-hydroxy-4-methylpentanoate,C04411,"(2R,3S)-3-Isopropylmalate|2-D-threo-Hydroxy-3-carboxy-isocaproate|3-Carboxy-2-hydroxy-4-methylpentanoate|3-Isopropylmalate"
3c3hmp,MNXM985,3-Carboxy-3-hydroxy-4-methylpentanoate,C02504,(2S)-2-Hydroxy-2-isopropylsuccinic acid|(2S)-2-Isopropylmalate|2-Isopropylmalic acid|3-Carboxy-3-hydroxy-4-methylpentanoate|3-Carboxy-3-hydroxyisocaproate|alpha-Isopropylmalate
3c4mop,MNXM1602,3-Carboxy-4-methyl-2-oxopentanoate,C04236,(2S)-2-Isopropyl-3-oxosuccinate|2-Oxo-4-methyl-3-carboxypentanoate|3-Carboxy-4-methyl-2-oxopentanoate
3cmp,MNXM2182,3'-cmp,C05822,3'-CMP|Cytidine 3'-phosphate
3ddcrn,MNXM150910,3-hydroxydodecanoylcarnitine,,
3ddgc,MNXM3482,3-Dehydro-2-deoxy-D-gluconate,C03926,3-Dehydro-2-deoxy-D-gluconate
3deccrn,MNXM150909,3-hydroxydecanoylcarnitine,,
3dh5hpb,MNXM2783,3 Hexaprenyl 4 5 dihydroxybenzoate,C05200,"3-Hexaprenyl-4,5-dihydroxybenzoate"
3dhguln,MNXM736,3-Dehydro-L-gulonate,C00618,3-Dehydro-L-gulonate
3dhgulnp,MNXM1170,3-keto-L-gulonate-6-phosphate,C14899,3-Dehydro-L-gulonate 6-phosphate
3dhphaccoa,MNXM148613,2 3 Dihydroxy 2 3 dihydrophenylacetyl CoA,,
3dhq,MNXM478,3-Dehydroquinate,C00944,3-Dehydroquinate|3-Dehydroquinic acid|5-Dehydroquinate|5-Dehydroquinic acid
3dhsk,MNXM611,3-Dehydroshikimate,C02637,3-Dehydroshikimate
3dpdhb,MNXM91405,3dpdhb,,
3dpdhb_me,MNXM91944,3dpdhb me,,
3dphb,MNXM91406,3dphb,,
3dsphgn,MNXM559,3 Dehydrosphinganine,C02934,3-Dehydro-D-sphinganine|3-Dehydrosphinganine
3fe4s,MNXM147396,[3Fe-4S] damaged iron-sulfur cluster,,
3g12dgr_SA2,MNXM103135,"3-D-Glucosyl-1,2-diacylglycerol",C04046,"1,2-Diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol|1,2-Diacyl-3-beta-D-glucosyl-sn-glycerol|3-D-Glucosyl-1,2-diacylglycerol|Glcbeta1->3acyl2Gro|Monoglucosyldiacylglycerol|Monoglucosyldiglyceride"
3gmp,MNXM2183,3'-GMP,,
3h26dm5coa,MNXM6801,3h26dm5coa,,
3haACP,MNXM5861,(3R)-3-Hydroxyacyl-[acyl-carrier protein],C01271,(3R)-3-Hydroxyacyl-[acyl-carrier protein]|(R)-3-Hydroxyacyl-[acyl-carrier protein]
3hacoa,MNXM1875,(S)-3-Hydroxyacyl-CoA,C00640,(3S)-3-Hydroxyacyl-CoA|(S)-3-Hydroxyacyl-CoA
3hadpcoa,MNXM2784,(3S)-3-Hydroxyadipyl-CoA,C14145,(3S)-3-Hydroxyadipyl-CoA
3hanthrn,MNXM359,3 Hydroxyanthranilate,C00632,3-Hydroxyanthranilate|3-Hydroxyanthranilic acid
3hbcoa,MNXM446,(S)-3-Hydroxybutanoyl-CoA,C01144,(S)-3-Hydroxybutanoyl-CoA|(S)-3-Hydroxybutyryl-CoA
3hbcoa__R,MNXM162788,(R)-3-Hydroxybutyryl-CoA,,
3hbutACP,MNXM91793,(R)-3-Hydroxybutanoyl-[acyl-carrier protein],C04618,(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]|(R)-3-Hydroxybutanoyl-[acyl-carrier protein]
3hbycoa,MNXM446,S 3 Hydroxybutyryl CoA,C01144,(S)-3-Hydroxybutanoyl-CoA|(S)-3-Hydroxybutyryl-CoA
3hcddec5eACP,MNXM5389,(R)-3-hydroxy-cis-dodec-5-enoyl-[acyl-carrier protein],,
3hcdgggp,MNXM91139,CDP-2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glycerol,,
3hcinnm,MNXM1799,3-hydroxycinnamic acid,C12621,(2E)-3-(3-Hydroxyphenyl)prop-2-enoate|trans-3-Hydroxycinnamate
3hcmrs7eACP,MNXM5390,(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein],,
3hcpalm9eACP,MNXM6556,(R)-3-hydroxy-cis-palm-9-eoyl-[acyl-carrier protein],,
3hcvac11eACP,MNXM6557,(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein],,
3hdcoa,MNXM674,(S)-3-Hydroxydecanoyl-CoA,C05264,(S)-3-Hydroxydecanoyl-CoA|(S)-Hydroxydecanoyl-CoA
3hddcoa,MNXM733,(S)-3-Hydroxydodecanoyl-CoA,C05262,(S)-3-Hydroxydodecanoyl-CoA
3hddecACP,MNXM27066,(R)-3-Hydroxydodecanoyl-[acyl-carrier protein],C05757,(R)-3-Hydroxydodecanoyl-[acp]|(R)-3-Hydroxydodecanoyl-[acyl-carrier protein]|D-3-Hydroxydodecanoyl-[acp]|D-3-Hydroxydodecanoyl-[acyl-carrier protein]
3hdecACP,MNXM7127,(R)-3-Hydroxydecanoyl-[acyl-carrier protein],C04619,(3R)-3-Hydroxydecanoyl-[acyl-carrier protein]|(R)-3-Hydroxydecanoyl-[acyl-carrier protein]
3hdgggp,MNXM91919,2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glycerol,,
3hdgggps,MNXM91920,2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glyceroserine,,
3hdggpg,MNXM91917,2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glycerol-1-phospho-3'-sn-glycerol,,
3hdggpgp,MNXM91918,2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glycerol-1-phospho-3'-sn-glycerol phosphate,,
3hdggpi,MNXM6751,2-O-(3'hydroxy)geranyl-3-O-geranyl-sn-glycero-1-phospho-myo-inositol,,
3hdpgpe,MNXM6748,2-O-(3'-hydroxy)phytanyl-3-O-phytanyl-sn-glycero-l-phosphoethanolamine,,
3hdpgpg,MNXM91389,2-O-(3'-hydroxy)phytanyl-3-O-phytanyl-sn-glycerol-1-phospho-3'-sn-glycerol,,
3hdpgpi,MNXM6750,2-O-(3'-hydroxyl)phytanyl-3-O-phytanyl-sn-glycero-1-phospho-myo-inositol,,
3hdpgps,MNXM91071,2-O-(3'-hydroxy)phytanyl-3-O-phytanyl-sn-glycero-l-phosphoserine,,
3hexdcoa,MNXM163183,3-hydroxyhexadecanoylcoa,,
3hexdcrn,MNXM36524,3-hydroxyhexadecanoylcarnitine,,
3hfrdp,MNXM6807,3-hydroxy-farnesyl diphosphate,,
3hggdp,MNXM6809,3-hydroxy-geranylgeranyl diphosphate,,
3hgrdp,MNXM6808,3-hydroxy-geranyl diphsophate,,
3hhcoa,MNXM757,(S)-3-Hydroxyhexanoyl-CoA,C05268,(S)-3-Hydroxyhexanoyl-CoA|(S)-Hydroxyhexanoyl-CoA
3hhdcoa,MNXM825,(S)-3-Hydroxyhexadecanoyl-CoA,C05258,(S)-3-Hydroxyhexadecanoyl-CoA
3hhexACP,MNXM25370,(R)-3-Hydroxyhexanoyl-[acyl-carrier protein],C05747,(R)-3-Hydroxyhexanoyl-[acp]|(R)-3-Hydroxyhexanoyl-[acyl-carrier protein]|D-3-Hydroxyhexanoyl-[acp]|D-3-Hydroxyhexanoyl-[acyl-carrier protein]
3hib,MNXM114176,(S)-3-Hydroxyisobutyrate,C06001,(S)-3-Hydroxyisobutyrate
3hibutcoa,MNXM90341,(S)-3-Hydroxyisobutyryl-CoA,C06000,(S)-3-Hydroxyisobutyryl-CoA
3hivcoa,MNXM4987,3-Hydroxyisovaleryl-CoA,C05998,3-Hydroxyisovaleryl coenzyme A|3-Hydroxyisovaleryl-CoA
3hlido,MNXM6814,3-Hydroxylidocaine,C16560,3-Hydroxylidocaine
3hmbcoa,MNXM701,(S)-3-Hydroxy-2-methylbutyryl-CoA,C04405,"(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA|(S)-3-Hydroxy-2-methylbutyryl-CoA"
3hmoa,MNXM1638,3-Hydroxy-3-methyl-2-oxobutanoic acid,C04181,2-Oxo-3-hydroxyisovalerate|3-Hydroxy-3-methyl-2-oxobutanoate|3-Hydroxy-3-methyl-2-oxobutanoic acid
3hmop,MNXM114594,(R)-3-Hydroxy-3-methyl-2-oxopentanoate,C14463,(R)-3-Hydroxy-3-methyl-2-oxopentanoate
3hmp,MNXM396,3-Hydroxy-2-methylpropanoate,C01188,3-Hydroxy-2-methylpropanoate|3-Hydroxyisobutyrate|3-Hydroxyisobutyric acid
3hmrsACP,MNXM7733,(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein],C04688,(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]|(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]|HMA|beta-Hydroxymyristyl-[acyl-carrier protein]
3hocoa,MNXM766,(S)-3-Hydroxyoctanoyl-CoA,C05266,(S)-3-Hydroxycapryloyl-CoA|(S)-3-Hydroxyoctanoyl-CoA|(S)-Hydroxyoctanoyl-CoA
3hoctACP,MNXM10019,(R)-3-Hydroxyoctanoyl-[acyl-carrier protein],C04620,(3R)-3-Hydroxyoctanoyl-[acyl-carrier protein]|(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]
3hoctaACP,MNXM6417,(R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein],C16220,(R)-3-Hydroxyoctadecanoyl-[acp]|(R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein]|(R)-3-Hydroxystearoyl-[acp]|(R)-3-Hydroxystearoyl-[acyl-carrier protein]
3hodcoa,MNXM31746,(S)-3-Hydroxyoctadecanoyl-CoA,,
3hoxpac,MNXM1639,3 Hydroxyphenylacetic acid,C05593,3-Hydroxyphenylacetate|3-Hydroxyphenylacetic acid
3hpalmACP,MNXM2576,R-3-hydroxypalmitoyl-[acyl-carrier protein],C04633,(3R)-3-Hydroxyhexadecanoyl-[acyl-carrier protein]|(3R)-3-Hydroxypalmitoyl-[acyl-carrier protein]|(R)-3-Hydroxyhexadecanoyl-[acyl-carrier protein]|(R)-3-Hydroxypalmitoyl-[acyl-carrier protein]
3hpcoa,MNXM1263,3hpcoa,,
3hph5mb,MNXM3166,3 Hexaprenyl 4 hydroxy 5 methoxybenzoate,C05313,3-Hexaprenyl-4-hydroxy-5-methoxybenzoate
3hphaccoa,MNXM36544,3 Hydroxyphenylacetyl CoA,,
3hpimcoa,MNXM2188,3-Hydroxypimelyl-CoA,C06714,3-Hydroxypimeloyl-CoA|3-Hydroxypimelyl-CoA
3hpp,MNXM872,3-Hydroxypropanoate,C01013,3-Hydroxypropanoate|3-Hydroxypropanoic acid|3-Hydroxypropionate|3-Hydroxypropionic acid|Hydracrylic acid
3hppnl,MNXM1526,3-Hydroxypropanal,C00969,3-Hydroxypropanal
3hpppn,MNXM1634,3-(3-hydroxy-phenyl)propionate,C11457,3-(3-Hydroxyphenyl)propanoate|3-(3-Hydroxyphenyl)propanoic acid|3-Hydroxyphenylpropanoate|Dihydro-3-coumaric acid
3hptcoa,MNXM147789,3-Hydroxypentoyl-CoA,,
3htdcoa,MNXM767,(S)-3-Hydroxytetradecanoyl-CoA,C05260,(S)-3-Hydroxytetradecanoyl-CoA
3htmelys,MNXM91413,3htmelys,,
3httdca,MNXM146921,3-hydroxy tetradecanoate (n-C14:0),,
3hxccoa,MNXM91798,S 3 Hydroxyhexacosyl CoA,,
3hxkynam,MNXM36534,3hxkynam,C05636,3-Hydroxykynurenamine
3ig3p,MNXM866,C'-(3-Indolyl)-glycerol 3-phosphate,C03506,"(1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate|(3-Indolyl)-glycerol phosphate|1-C-(Indol-3-yl)glycerol 3-phosphate|C1-(3-Indolyl)-glycerol 3-phosphate|Indole-3-glycerol phosphate|Indoleglycerol phosphate"
3ipmmest,MNXM14578,3 isopropylmalate methyl ester,,
3ityr__L,MNXM163676,3ityr L,,
3m4hpga,MNXM162904,3m4hpga,,
3mb,MNXM7454,3-Methylbutanoic acid,C08262,3-Methylbutanoic acid|Isovalerate|Isovaleric acid
3mb2coa,MNXM389,3-Methylbut-2-enoyl-CoA,C03069,3-Methylbut-2-enoyl-CoA|3-Methylcrotonoyl-CoA|3-Methylcrotonyl-CoA|Dimethylacryloyl-CoA
3mbald,MNXM1711,3 Methylbutanal,C07329,3-Methylbutanal|Isovaleraldehyde
3mbdhl,MNXM5589,S-(3-Methylbutanoyl)-dihydrolipoamide,C05119,S-(3-Methylbutanoyl)-dihydrolipoamide
3mbzalc,MNXM3486,3-methylbenzyl alcohol,C07216,3-Methylbenzyl alcohol
3mbzald,MNXM4040,3-Methylbenzaldehyde,C07209,3-Methylbenzaldehyde|m-Tolualdehyde
3mcat,MNXM1064,3-Methylcatechol,C02923,"2,3-Dihydroxytoluene|3-Methylcatechol"
3mgcoa,MNXM91417,3-Methylglutaconyl-CoA,C03231,(E)-3-Methylglutaconyl-1-CoA|3-Methylglutaconyl-CoA|trans-3-Methylglutaconyl-CoA
3mhtpp,MNXM6824,3-Methyl-1-hydroxybutyl-ThPP,C15974,3-Methyl-1-hydroxybutyl-TPP|3-Methyl-1-hydroxybutyl-ThPP
3mlda,MNXM91418,3mlda,,
3mldz,MNXM147791,3mldz,,
3mob,MNXM238,3-Methyl-2-oxobutanoate,C00141,2-Keto-3-methylbutyric acid|2-Ketovaline|2-Oxo-3-methylbutanoate|2-Oxoisopentanoate|2-Oxoisovalerate|3-Methyl-2-oxobutanoate|3-Methyl-2-oxobutanoic acid|3-Methyl-2-oxobutyric acid|alpha-Ketovaline
3mop,MNXM439,(S)-3-Methyl-2-oxopentanoate,C00671,(3S)-3-Methyl-2-oxopentanoate|(3S)-3-Methyl-2-oxopentanoic acid|(S)-3-Methyl-2-oxopentanoate|(S)-3-Methyl-2-oxopentanoic acid
3mox4hoxm,MNXM163196,3mox4hoxm,,
3mox4hpac,MNXM4183,3mox4hpac,C05581,(4-Hydroxy-3-methoxyphenyl)acetaldehyde|3-Methoxy-4-hydroxyphenylacetaldehyde|Homovanillin
3moxtyr,MNXM3848,3moxtyr,C05587,3-Methoxytyramine
3mtp,MNXM2782,3 Methylthiopropionate,C08276,3-(Methylthio)propanoate|3-(Methylthio)propionic acid|3-Methylthiopropionate
3ntym,MNXM97190,3 Nitrotyramine,,
3oacoa,MNXM1310,3-Oxoacyl-CoA,C00264,3-Oxoacyl-CoA
3ocddec5eACP,MNXM6837,3-oxo-cis-dodec-5-enoyl-[acyl-carrier protein],,
3ocmrs7eACP,MNXM6838,3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein],,
3ocpalm9eACP,MNXM6839,3-oxo-cis-palm-9-eoyl-[acyl-carrier protein],,
3ocvac11eACP,MNXM6840,3-oxo-cis-vacc-11-enoyl-[acyl-carrier protein],,
3odcoa,MNXM677,3-Oxodecanoyl-CoA,C05265,3-Oxodecanoyl-CoA
3oddcoa,MNXM705,3-Oxododecanoyl-CoA,C05263,3-Oxododecanoyl-CoA
3oddecACP,MNXM28933,3-Oxododecanoyl-[acyl-carrier protein],C05756,3-Oxododecanoyl-[acp]|3-Oxododecanoyl-[acyl-carrier protein]
3odecACP,MNXM26616,3-Oxodecanoyl-[acyl-carrier protein],C05753,3-Oxodecanoyl-[acp]|3-Oxodecanoyl-[acyl-carrier protein]
3ohcoa,MNXM717,3-Oxohexanoyl-CoA,C05269,3-Ketohexanoyl-CoA|3-Oxohexanoyl-CoA
3ohdcoa,MNXM738,3-Oxohexadecanoyl-CoA,C05259,3-Ketopalmitoyl-CoA|3-Oxohexadecanoyl-CoA|3-Oxopalmitoyl-CoA
3ohexACP,MNXM25602,3-Oxohexanoyl-[acyl-carrier protein],C05746,3-Oxohexanoyl-[acp]|3-Oxohexanoyl-[acyl-carrier protein]
3ohodcoa,MNXM513,3-Oxooctadecanoyl-CoA,C16216,3-Ketostearoyl-CoA|3-Oxooctadecanoyl-CoA|3-Oxostearoyl-CoA|beta-Ketostearoyl-CoA
3ohxccoa,MNXM36758,3 Oxohexacosyl CoA,,
3omrsACP,MNXM26095,3-Oxotetradecanoyl-[acyl-carrier protein],C05759,3-Oxotetradecanoyl-[acp]|3-Oxotetradecanoyl-[acyl-carrier protein]
3oocoa,MNXM706,3-Oxooctanoyl-CoA,C05267,3-Oxooctanoyl-CoA
3ooctACP,MNXM28031,3-Oxooctanoyl-[acyl-carrier protein],C05750,3-Oxooctanoyl-[acp]|3-Oxooctanoyl-[acyl-carrier protein]
3ooctdACP,MNXM3491,3-Oxooctadecanoyl-[acyl-carrier protein],,
3opalmACP,MNXM4345,3-Oxohexadecanoyl-[acyl-carrier protein],C05762,3-Oxohexadecanoyl-[acp]|3-Oxohexadecanoyl-[acyl-carrier protein]
3opcoa,MNXM6325,3-oxopropionyl-CoA,C05989,3-Oxopropanoyl-CoA|3-Oxopropionyl-CoA|Malonyl semialdehyde-CoA
3ophb,MNXM2195,3-Octaprenyl-4-hydroxybenzoate,C05809,3-Octaprenyl-4-hydroxybenzoate|4-Hydroxy-3-octaprenylbenzoate
3ophb_5,MNXM3167,3 Hexaprenyl 4 hydroxybenzoate,C13425,3-Hexaprenyl-4-hydroxybenzoate|3-Hexaprenyl-4-hydroxybenzoic acid
3opimcoa,MNXM2941,3-Oxopimeloyl-CoA,C06715,3-Ketopimelyl-CoA|3-Oxopimeloyl-CoA
3optcoa,MNXM147794,3-Ocopentanoyl-CoA,,
3otdcoa,MNXM707,3-Oxotetradecanoyl-CoA,C05261,3-Oxotetradecanoyl-CoA
